id,duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class
11793,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,18,0.0,0.0,1.0,1.0,0.07,0.06,0.0,255,18,0.07,0.06,0.0,0.0,0.0,0.0,1.0,1.0,0
11794,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,8,1.0,1.0,0.0,0.0,0.07,0.08,0.0,255,8,0.03,0.06,0.0,0.0,1.0,1.0,0.0,0.0,0
11795,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,11,0.0,0.0,1.0,1.0,0.05,0.06,0.0,255,11,0.04,0.07,0.0,0.0,0.0,0.0,1.0,1.0,0
11799,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,15,0.0,0.0,1.0,1.0,0.12,0.07,0.0,255,15,0.06,0.07,0.0,0.0,0.0,0.0,1.0,1.0,0
11800,0,1,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,3,1.0,1.0,0.0,0.0,0.03,0.07,0.0,255,3,0.01,0.06,0.0,0.0,1.0,1.0,0.0,0.0,0
11801,0,1,19,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,107,0.42,0.02,0.42,0.0,0.0,0.0,0.0,0.0,0
11802,0,1,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,134,85,0.34,0.02,0.01,0.02,1.0,1.0,0.0,0.0,0
11803,0,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,1,0.03,0.0,0.97,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.05,0.0,0.95,1.0,0
11806,5,1,43,9,32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54,52,0.94,0.04,0.02,0.04,0.0,0.0,0.0,0.0,0
11812,4,1,43,9,28,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,171,153,0.89,0.02,0.01,0.01,0.0,0.0,0.06,0.0,0
11816,0,0,14,9,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,241,0.95,0.05,0.95,0.0,0.04,0.0,0.02,0.0,0
11817,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,2,0.0,0.0,1.0,1.0,0.01,0.06,0.0,255,2,0.01,0.06,0.0,0.0,0.0,0.0,1.0,1.0,0
11819,0,0,13,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,43,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
11823,284,1,18,9,160,597,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,17,0.07,0.94,0.0,0.0,0.0,0.0,0.93,0.0,0
11826,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,1,0.0,0.0,1.0,1.0,0.01,0.06,0.0,255,1,0.0,0.05,0.0,0.0,0.0,0.0,1.0,1.0,0
11830,5,1,43,9,32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,255,164,0.64,0.02,0.0,0.0,0.0,0.0,0.13,0.0,0
11831,0,0,14,9,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,176,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
11832,5,1,43,9,28,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,246,0.96,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0
11835,1,1,55,9,124,178,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,2,0.2,0.3,0.1,0.0,0.0,0.0,0.1,0.5,0
11836,1,1,49,9,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,79,0.31,0.14,0.0,0.0,0.0,0.0,0.67,0.0,0
11839,280,1,19,9,283618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12,38,1.0,0.0,1.0,0.11,0.0,0.0,0.0,0.0,0
11842,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,3,0.0,0.0,1.0,1.0,0.01,0.05,0.0,255,3,0.01,0.06,0.0,0.0,0.0,0.0,1.0,1.0,0
11843,0,1,55,8,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,255,139,0.55,0.02,0.0,0.0,0.53,0.47,0.01,0.01,0
11844,0,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,1,0.04,0.0,0.96,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0
11845,0,0,14,9,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,407,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
11847,4,1,43,9,30,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,249,0.98,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0
11848,0,1,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,1,0.92,1.0,0.08,0.0,0.01,0.08,0.0,255,1,0.0,0.07,0.0,0.0,0.59,1.0,0.41,0.0,0
11849,0,0,14,9,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,197,74,0.38,0.03,0.38,0.0,0.0,0.0,0.57,0.0,0
11851,0,1,18,9,26,157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,150,68,0.45,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0
11853,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,13,0.0,0.0,1.0,1.0,0.12,0.06,0.0,255,13,0.05,0.06,0.0,0.0,0.0,0.0,1.0,1.0,0
11856,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,15,0.0,0.0,1.0,1.0,0.07,0.07,0.0,98,15,0.15,0.1,0.01,0.0,0.0,0.0,1.0,1.0,0
11858,0,0,13,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,34,1.0,0.0,1.0,0.29,0.0,0.0,0.0,0.0,0
11860,0,1,24,2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,1.0,1.0,0.5,1.0,1.0,159,59,0.24,0.03,0.01,0.03,0.0,0.0,0.89,0.98,0
11863,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,15,0.0,0.0,1.0,1.0,0.14,0.06,0.0,255,15,0.06,0.05,0.0,0.0,0.0,0.0,1.0,1.0,0
11865,791,1,22,4,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57,57,0.04,0.04,0.96,0.96,1.0,0.0,0.0,255,253,0.99,0.01,0.0,0.0,0.01,0.01,0.29,0.29,0
11868,0,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,6,0.0,0.0,1.0,1.0,0.02,0.06,0.0,255,6,0.02,0.06,0.0,0.0,0.0,0.0,1.0,1.0,0
11869,0,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,11,1.0,1.0,0.0,0.0,0.04,0.06,0.0,255,11,0.04,0.06,0.0,0.0,1.0,1.0,0.0,0.0,0
11870,1,1,43,2,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0.0,0.0,1.0,1.0,0.33,1.0,1.0,255,36,0.14,0.03,0.0,0.0,0.0,0.0,0.51,0.97,0
11871,0,1,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,1,0.0,0.0,1.0,1.0,0.0,0.06,0.0,255,1,0.0,0.07,0.0,0.0,0.0,0.0,1.0,1.0,0
11872,6,1,24,2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0.0,0.0,1.0,1.0,0.33,1.0,1.0,65,60,0.26,0.08,0.02,0.03,0.0,0.0,0.91,0.98,0
11873,0,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.15,0.0,0.85,1.0,0.0,1.0,0.0,255,1,0.0,0.93,0.0,0.0,0.13,0.0,0.87,1.0,0
11874,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,7,0.0,0.0,1.0,1.0,0.03,0.07,0.0,255,7,0.03,0.08,0.0,0.0,0.0,0.0,1.0,1.0,0
11875,1,1,24,2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.0,0.0,1.0,1.0,1.0,0.0,1.0,255,30,0.12,0.03,0.0,0.0,0.0,0.0,0.4,0.97,0
11876,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,6,0.0,0.0,1.0,1.0,0.06,0.07,0.0,255,6,0.02,0.06,0.0,0.0,0.0,0.0,1.0,1.0,0
11879,0,1,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,4,1.0,1.0,0.0,0.0,0.02,0.07,0.0,255,4,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0.0,0
11881,1,1,49,9,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,236,0.93,0.08,0.0,0.0,0.0,0.0,0.07,0.0,0
11882,0,0,13,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,145,1.0,0.0,1.0,0.26,0.0,0.0,0.0,0.0,0
11883,0,0,14,9,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
11884,0,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.15,0.0,0.85,1.0,0.0,1.0,0.0,255,1,0.0,0.99,0.0,0.0,0.14,0.0,0.86,1.0,0
11887,0,0,14,9,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
11889,0,1,45,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,197,1,0.01,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
11890,4,1,43,9,31,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66,64,0.95,0.03,0.02,0.03,0.0,0.0,0.0,0.0,0
11891,0,1,55,9,127,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.01,0.0,0.0,0.02,0.02,0.01,0.01,0
11895,0,2,45,9,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,196,195,0.99,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0
11899,0,1,19,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,10,1.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0
11900,0,1,55,9,123,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,136,0.53,0.02,0.0,0.0,0.0,0.0,0.02,0.03,0
11901,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,14,0.02,0.0,0.98,1.0,0.05,0.06,0.0,255,14,0.05,0.07,0.0,0.0,0.02,0.0,0.98,1.0,0
11903,0,1,55,8,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,255,156,0.61,0.03,0.0,0.0,0.32,0.53,0.11,0.08,0
11904,0,1,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,9,0.0,0.0,1.0,1.0,0.03,0.06,0.0,255,9,0.04,0.06,0.0,0.0,0.0,0.0,1.0,1.0,0
11905,0,1,18,9,26,157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,119,0.47,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0
11909,281,1,18,9,162,599,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,8,0.03,0.02,0.0,0.0,0.89,0.0,0.01,0.0,0
11911,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,12,0.02,0.0,0.98,1.0,0.05,0.07,0.0,255,12,0.05,0.07,0.0,0.0,0.03,0.0,0.97,1.0,0
11913,1,1,49,9,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,117,0.46,0.15,0.0,0.0,0.0,0.0,0.53,0.0,0
11917,0,1,45,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,1,0.0,0.65,0.63,0.0,0.0,0.0,0.9,1.0,0
11919,0,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,9,0.0,0.0,1.0,1.0,0.03,0.06,0.0,255,9,0.04,0.06,0.0,0.0,0.0,0.0,1.0,1.0,0
11920,281,1,18,9,163,599,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,238,81,0.34,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0
11922,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,10,0.0,0.0,1.0,1.0,0.1,0.06,0.0,255,10,0.04,0.05,0.0,0.0,0.0,0.0,1.0,1.0,0
11924,0,1,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,14,0.84,1.0,0.16,0.0,0.1,0.06,0.0,255,14,0.05,0.06,0.0,0.0,0.44,1.0,0.56,0.0,0
11926,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,20,0.0,0.0,1.0,1.0,0.14,0.06,0.0,255,20,0.08,0.06,0.0,0.0,0.0,0.0,1.0,1.0,0
11928,0,1,55,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,1.0,1.0,0.0,0.0,1.0,0.0,0.0,145,81,0.56,0.12,0.01,0.0,0.5,0.89,0.03,0.0,0
11929,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,1,0.0,0.0,1.0,1.0,0.0,0.06,0.0,255,1,0.0,0.07,0.0,0.0,0.0,0.0,1.0,1.0,0
11930,0,1,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,119,1.0,1.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.68,0.68,0.29,0.29,0
11933,1021,1,22,4,6864,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,77,77,0.01,0.01,0.97,0.97,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,0
11934,0,1,19,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32,9,0.28,0.06,0.28,0.0,0.0,0.0,0.0,0.0,0
11938,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,17,0.0,0.0,1.0,1.0,0.07,0.07,0.0,255,17,0.07,0.07,0.0,0.0,0.0,0.0,1.0,1.0,0
11940,281,1,18,9,160,599,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,46,27,0.59,0.07,0.02,0.0,0.0,0.0,0.0,0.0,0
11941,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,5,0.0,0.0,1.0,1.0,0.03,0.07,0.0,255,5,0.02,0.07,0.0,0.0,0.0,0.0,1.0,1.0,0
11945,8,1,43,9,30,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,246,0.96,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0
11946,7382,1,55,9,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,211,0.83,0.18,0.0,0.0,0.5,0.6,0.17,0.01,0
11949,280,1,19,9,283618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,25,1.0,0.0,1.0,0.16,0.0,0.0,0.0,0.0,0
11950,4,1,43,9,28,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,246,0.96,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0
11951,0,1,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6,0.0,0.0,1.0,1.0,0.2,0.13,0.0,255,27,0.11,0.55,0.01,0.0,0.0,0.0,0.95,0.96,0
11953,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,5,0.0,0.0,1.0,1.0,0.02,0.06,0.0,255,5,0.02,0.06,0.0,0.0,0.0,0.0,1.0,1.0,0
11954,0,2,45,9,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0
11960,0,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,52,0.2,0.02,0.0,0.0,0.0,0.0,0.17,0.85,0
11961,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,18,0.0,0.0,1.0,1.0,0.06,0.06,0.0,255,18,0.07,0.06,0.0,0.0,0.0,0.0,1.0,1.0,0
11962,0,1,22,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.07,0.07,0
11963,903,1,22,4,75484,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45,45,0.02,0.02,0.96,0.96,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0
11964,0,1,55,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1.0,0.14,0.0,0.57,1.0,0.0,0.57,208,86,0.34,0.01,0.0,0.02,1.0,1.0,0.0,0.0,0
11965,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,9,0.0,0.0,1.0,1.0,0.07,0.06,0.0,255,9,0.04,0.05,0.0,0.0,0.0,0.0,1.0,1.0,0
11971,0,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,1,0.12,0.0,0.88,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.13,0.0,0.87,1.0,0
11972,896,1,22,4,55744,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,31,0.16,0.16,0.84,0.84,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.03,0.03,0.68,0.68,0
11973,0,1,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,3,0.17,1.0,0.83,0.0,0.01,0.08,0.0,255,3,0.01,0.08,0.0,0.0,0.14,1.0,0.86,0.0,0
11974,0,1,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,6,1.0,1.0,0.0,0.0,0.03,0.06,0.0,255,6,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0.0,0
11978,899,1,22,4,62344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91,91,0.01,0.01,0.98,0.98,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0
11980,7541,1,55,9,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,185,0.73,0.02,0.0,0.0,0.4,0.4,0.01,0.01,0
11981,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,5,0.0,0.0,1.0,1.0,0.02,0.06,0.0,255,5,0.02,0.07,0.0,0.0,0.0,0.0,1.0,1.0,0
11983,7390,1,55,9,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,209,0.82,0.18,0.0,0.0,0.5,0.61,0.18,0.01,0
11986,4,1,43,9,30,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,215,0.84,0.02,0.0,0.0,0.0,0.0,0.03,0.0,0
11989,0,1,55,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,9,1.0,1.0,0.0,0.0,0.23,0.1,0.0,255,62,0.24,0.03,0.01,0.0,0.81,0.79,0.02,0.05,0
11991,282,1,18,9,158,595,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,11,0.04,0.02,0.0,0.0,0.79,0.0,0.02,0.0,0
11992,0,1,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,13,0.48,0.0,0.52,1.0,0.11,0.07,0.0,255,13,0.05,0.06,0.0,0.0,0.63,0.0,0.37,1.0,0
11994,0,2,45,9,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,253,0.99,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0
11995,0,1,55,8,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,255,133,0.52,0.44,0.0,0.0,0.41,0.79,0.43,0.02,0
11996,0,1,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,14,0.38,0.93,0.62,0.07,0.05,0.06,0.0,255,14,0.05,0.07,0.0,0.0,0.42,0.93,0.58,0.07,0
11999,0,1,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.0,0.0,0.4,1.0,0.2,1.0,0.0,15,2,0.07,0.67,0.07,1.0,0.0,0.0,0.13,1.0,0
12000,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,14,0.0,0.0,1.0,1.0,0.06,0.07,0.0,255,14,0.05,0.08,0.0,0.0,0.0,0.0,1.0,1.0,0
12002,0,1,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,1.0,1.0,0.0,1.0,188,33,0.18,0.03,0.01,0.0,0.03,0.0,0.9,1.0,0
12004,0,2,40,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,255,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
12007,0,1,22,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,21,0.0,0.0,0.0,0.0,1.0,0.0,0.14,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0
12009,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,14,1.0,1.0,0.0,0.0,0.08,0.1,0.0,255,14,0.05,0.1,0.0,0.0,1.0,1.0,0.0,0.0,0
12010,0,1,55,9,127,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,119,0.47,0.02,0.0,0.0,0.0,0.0,0.01,0.03,0
12011,7340,1,55,9,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,234,0.92,0.02,0.0,0.0,0.33,0.36,0.09,0.05,0
12012,0,1,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,117,1.0,1.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.67,0.67,0.29,0.29,0
12013,0,1,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2,1.0,1.0,0.0,0.0,0.01,0.07,0.0,255,2,0.01,0.08,0.0,0.0,1.0,1.0,0.0,0.0,0
12014,901,1,22,4,56504,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,82,82,0.01,0.01,0.98,0.98,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.31,0.31,0
